name,display_name,state,country,born,enlisted,latitude,longitude
Little Lever,"Little Lever, England",,England,1,911,53.56312,-2.373172
Little Plain,"Little Plain, NSW, Australia",NSW,Australia,5,911,-29.729067,150.950762
Little River,"Little River, VIC, Australia",VIC,Australia,16,911,-37.961938,144.508008
Little Swanport,"Little Swanport, TAS, Australia",TAS,Australia,2,911,-42.330882,147.941854
Littleborough,"Littleborough, England",,England,3,911,53.643842,-2.093585
Littlebourne,"Littlebourne, England",,England,1,911,51.275443,1.168995
Littlehampton,"Littlehampton, England",,England,11,911,50.809241,-0.540588
Littlehampton,"Littlehampton, SA, Australia",SA,Australia,25,911,-35.049975,138.858817
Littleport,"Littleport, England",,England,2,911,52.45782799999999,0.305117
Littleton,"Littleton, ENGLAND",,ENGLAND,2,911,51.090406,-1.352
Littleton,"Littleton, NSW, Australia",NSW,Australia,1,911,-33.495525,150.136672
Littleworth,"Littleworth, England",,England,1,911,51.672077,-1.54889
Liverpool,"Liverpool, England",,England,1726,9,53.410777,-2.977838
Liverpool,"Liverpool, NSW, Australia",NSW,Australia,420,26441,-33.92505,150.924429
Liverpool,"Liverpool, UK",,UK,1,26441,53.410777,-2.977838
Livingston,"Livingston, Scotland",,Scotland,1,26441,55.89765,-3.517432
Livingstone,"Livingstone, QLD, Australia",QLD,Australia,2,26441,-23.383,150.517
Llanarmon,"Llanarmon, Wales",,Wales,2,26441,52.92815900000001,-4.347838
Llanboidy,"Llanboidy, Wales",,Wales,1,26441,51.878811,-4.591874
Llandilo,"Llandilo, NSW, Australia",NSW,Australia,1,26441,-33.708904,150.756773
Llandinam,"Llandinam, Wales",,Wales,1,26441,52.484991,-3.436855
Llandovery,"Llandovery, Wales",,Wales,3,26441,51.994042,-3.793359
Llandudno,"Llandudno, Wales",,Wales,3,26441,53.326544,-3.834459
Llanelli,"Llanelli, Wales",,Wales,6,26441,51.679756,-4.163151
Llanelly,"Llanelly, VIC, Australia",VIC,Australia,11,26441,-36.73205,143.857071
Llanelly,"Llanelly, Wales",,Wales,8,26441,51.827449,-3.115723
Llanfyllin,"Llanfyllin, Wales",,Wales,1,26441,52.76548999999999,-3.271531
Llangollen,"Llangollen, Wales",,Wales,4,26441,52.97038499999999,-3.170316
Llangothlin,"Llangothlin, NSW, Australia",NSW,Australia,4,26441,-30.123004,151.686706
Llangunllo,"Llangunllo, Wales",,Wales,1,26441,52.334824,-3.158361
Llangurig,"Llangurig, Wales",,Wales,1,26441,52.406479,-3.606294
Llanidloes,"Llanidloes, Wales",,Wales,4,26441,52.448931,-3.540168
Llanrhystyd,"Llanrhystyd, Wales",,Wales,1,26441,52.299831,-4.13262
Llanrwst,"Llanrwst, Wales",,Wales,1,26441,53.141063,-3.799093
Llansilin,"Llansilin, Wales",,Wales,1,26441,52.84529200000001,-3.175687
Llantrisant,"Llantrisant, Wales",,Wales,1,26441,51.54213,-3.373145
Llanwnog,"Llanwnog, Wales",,Wales,1,26441,52.53301999999999,-3.442068
Llwyngwril,"Llwyngwril, Wales",,Wales,1,26441,52.665012,-4.084582
Lobethal,"Lobethal, SA, Australia",SA,Australia,36,1,-34.904359,138.87462
Lobs Hole,"Lobs Hole, NSW, Australia",NSW,Australia,1,1,-35.749,148.351
Loch,"Loch, VIC, Australia",VIC,Australia,30,1,-38.369038,145.709149
Lochboisdale,"Lochboisdale, Scotland",,Scotland,1,1,57.15342800000001,-7.308223
Lochcarron,"Lochcarron, Scotland",,Scotland,4,1,57.398045,-5.501531
Lochee,"Lochee, Scotland",,Scotland,2,1,56.471175,-3.009952
Lochgelly,"Lochgelly, Scotland",,Scotland,2,1,56.12939099999999,-3.309759
Lochgilphead,"Lochgilphead, Scotland",,Scotland,4,1,56.039102,-5.43253
Lochgoilhead,"Lochgoilhead, Scotland",,Scotland,3,1,56.16569500000001,-4.899579
Lochiel,"Lochiel, NSW, Australia",NSW,Australia,2,1,-36.921998,149.747092
Lochiel,"Lochiel, SA, Australia",SA,Australia,20,1,-33.929579,138.158201
Lochinvar,"Lochinvar, NSW, Australia",NSW,Australia,36,1,-32.699039,151.45479
Lochinver,"Lochinver, Scotland",,Scotland,2,1,58.14741,-5.242407
Lochmaddy,"Lochmaddy, Scotland",,Scotland,1,1,57.60166799999999,-7.163683
Lochwinnoch,"Lochwinnoch, Scotland",,Scotland,3,1,55.79585399999999,-4.627375
Lock,"Lock, SA, Australia",SA,Australia,1,1,-33.56805,135.757353
Lockerbie,"Lockerbie, Scotland",,Scotland,2,1,55.120157,-3.355942
Lockhart,"Lockhart, NSW, Australia",NSW,Australia,19,3,-35.221085,146.716343
Lockharts Creek,"Lockharts Creek, VIC, Australia",VIC,Australia,1,3,-36.306,147.144
Lockington,"Lockington, England",,England,1,3,52.846747,-1.30867
Lockleys,"Lockleys, SA, Australia",SA,Australia,6,3,-34.926408,138.532
Lockport,"Lockport, USA",,USA,1,3,43.168862,-78.696849
Locksley,"Locksley, NSW, Australia",NSW,Australia,4,3,-33.515828,149.776599
Locksley,"Locksley, VIC, Australia",VIC,Australia,25,3,-36.81576,145.35517
Lockton,"Lockton, England",,England,2,3,54.297805,-0.702863
Lockwood,"Lockwood, England",,England,3,3,54.528931,-0.96397
Lockwood,"Lockwood, VIC, Australia",VIC,Australia,10,3,-36.811409,144.174268
Lockyer,"Lockyer, QLD, Australia",QLD,Australia,1,3,-27.515118,152.084182
Loddon Vale,"Loddon Vale, VIC, Australia",VIC,Australia,2,3,-35.975089,143.944279
Lode,"Lode, England",,England,1,3,52.241235,0.244431
Lodge Park,"Lodge Park, VIC, Australia",VIC,Australia,1,3,-37.332,146.035
Lodz,"Lodz, Poland",,Poland,2,3,51.759248,19.455983
Loftus,"Loftus, England",,England,3,3,54.553697,-0.885059
Logan Reserve,"Logan Reserve, QLD, Australia",QLD,Australia,2,3,-27.710995,153.093566
Logan River,"Logan River, QLD, Australia",QLD,Australia,3,3,-27.7,153.317
Logan Village,"Logan Village, QLD, Australia",QLD,Australia,10,3,-27.767054,153.116881
Logan,"Logan, QLD, Australia",QLD,Australia,3,3,-27.9,153
Logan,"Logan, VIC, Australia",VIC,Australia,7,3,-36.622015,143.490756
Loganholme,"Loganholme, QLD, Australia",QLD,Australia,2,3,-27.690846,153.178287
Loganlea,"Loganlea, QLD, Australia",QLD,Australia,3,3,-27.675035,153.127293
Logie Pert,"Logie Pert, Scotland",,Scotland,1,3,56.768894,-2.547368
Logierait,"Logierait, Scotland",,Scotland,1,3,56.647623,-3.679703
Loire,"Loire, France",,France,1,3,45.984648,4.052545
Lombardy,"Lombardy, Italy",,Italy,2,3,45.479067,9.845243
London,"London, Canada",,Canada,6,3,42.982515,-81.253973
London,"London, NSW, Australia",NSW,Australia,2,3,-30.35,149.7
Londonderry,"Londonderry, England",,England,1,3,54.285854,-1.538186
Londonderry,"Londonderry, Ireland",,Ireland,124,3,54.99451,-7.319996
Long Ashton,"Long Ashton, England",,England,2,3,51.43078,-2.656286
Long Bay,"Long Bay, NSW, Australia",NSW,Australia,1,3,-33.965,151.251
Long Bay,"Long Bay, SA, Australia",SA,Australia,1,3,-35.944,139.445
Long Bay,"Long Bay, TAS, Australia",TAS,Australia,1,3,-43.123,147.862
Long Compton,"Long Compton, England",,England,1,3,51.993048,-1.58224
Long Eaton,"Long Eaton, England",,England,6,3,52.897576,-1.270995
Long Gully,"Long Gully, SA, Australia",SA,Australia,1,3,-37.903,140.464
Long Gully,"Long Gully, VIC, Australia",VIC,Australia,23,3,-36.746922,144.258137
Long Plain,"Long Plain, SA, Australia",SA,Australia,1,3,-34.207,140.653
Long Plains,"Long Plains, SA, Australia",SA,Australia,3,3,-34.3561,138.385604
Long Stratton,"Long Stratton, England",,England,2,3,52.48520400000001,1.233611
Long Sutton,"Long Sutton, England",,England,1,3,52.785776,0.12152
Long Swamp,"Long Swamp, VIC, Australia",VIC,Australia,1,3,-37.093,143.906
Longden,"Longden, England",,England,1,3,52.65186700000001,-2.826804
Longdon,"Longdon, England",,England,1,3,52.725873,-1.883843
Longfield,"Longfield, England",,England,1,3,51.396707,0.302224
Longford,"Longford, England",,England,3,3,51.88536499999999,-2.236261
Longford,"Longford, Ireland",,Ireland,18,3,53.72582400000001,-7.798735
Longford,"Longford, TAS, Australia",TAS,Australia,203,14,-41.595849,147.121761
Longford,"Longford, VIC, Australia",VIC,Australia,12,14,-38.174621,147.088205
Longhill,"Longhill, Ireland",,Ireland,1,14,55.070822,-7.640184999999999
Longlea,"Longlea, VIC, Australia",VIC,Australia,1,14,-36.775892,144.429153
Longley,"Longley, TAS, Australia",TAS,Australia,8,14,-42.971738,147.195125
Longnor,"Longnor, England",,England,1,14,52.60097,-2.756614
Longreach,"Longreach, QLD, Australia",QLD,Australia,134,476,-23.440485,144.250329
Longridge,"Longridge, England",,England,5,476,53.82984299999999,-2.599359
Longton,"Longton, England",,England,14,476,53.72062100000001,-2.79135
Longton,"Longton, QLD, Australia",QLD,Australia,1,476,-21.05,145.917
Longtown,"Longtown, England",,England,4,476,55.00928,-2.969267
Longueville,"Longueville, NSW, Australia",NSW,Australia,4,476,-33.833096,151.165342
Longwarry,"Longwarry, VIC, Australia",VIC,Australia,47,4,-38.111317,145.771421
Longwell Green,"Longwell Green, England",,England,1,4,51.433777,-2.495454
Longwood,"Longwood, VIC, Australia",VIC,Australia,71,1,-36.802505,145.422992
Longworth,"Longworth, England",,England,1,1,51.691337,-1.437553
Lonmay,"Lonmay, Scotland",,Scotland,1,1,57.61685199999999,-1.972773
Loose,"Loose, England",,England,1,1,51.240659,0.517852
Lord Howe Island,"Lord Howe Island, NSW, Australia",NSW,Australia,6,1,-31.55247,159.081217
Lorne,"Lorne, NSW, Australia",NSW,Australia,2,1,-31.657555,152.591668
Lorne,"Lorne, VIC, Australia",VIC,Australia,19,1,-38.54243,143.975615
Lorquon,"Lorquon, VIC, Australia",VIC,Australia,9,1,-36.133321,141.749243
Lorraine,"Lorraine, France",,France,1,1,48.874423,6.208093
Los Angeles,"Los Angeles, USA",,USA,5,1,34.052187,-118.243425
Lossiemouth,"Lossiemouth, Scotland",,Scotland,9,1,57.715483,-3.290962
Lostock,"Lostock, NSW, Australia",NSW,Australia,6,1,-32.32626,151.459683
Lostwithiel,"Lostwithiel, England",,England,2,1,50.407581,-4.667188
Lottah,"Lottah, TAS, Australia",TAS,Australia,15,1,-41.222839,148.02083
Loughborough,"Loughborough, England",,England,19,1,52.770774,-1.204347
Loughrea,"Loughrea, Ireland",,Ireland,2,1,53.20003,-8.569611999999999
Loughton,"Loughton, England",,England,1,1,51.646048,0.053726
Louisburgh,"Louisburgh, Ireland",,Ireland,1,1,53.760842,-9.808774
Louth,"Louth, England",,England,14,1,53.367079,-0.007934
Louth,"Louth, Ireland",,Ireland,5,1,53.952367,-6.539013000000001
Louth,"Louth, NSW, Australia",NSW,Australia,17,1,-30.533836,145.115335
Lovely Banks,"Lovely Banks, VIC, Australia",VIC,Australia,2,1,-38.07927,144.318144
Lovely Valley,"Lovely Valley, SA, Australia",SA,Australia,1,1,-35.432,138.489
Low Fell,"Low Fell, England",,England,1,1,54.919255,-1.591394
Low Head,"Low Head, TAS, Australia",TAS,Australia,1,1,-41.066323,146.800586
Lowan,"Lowan, VIC, Australia",VIC,Australia,13,1,-36.832,141.501
Lower Belford,"Lower Belford, NSW, Australia",NSW,Australia,1,1,-32.608791,151.286484
Lower Beulah,"Lower Beulah, TAS, Australia",TAS,Australia,1,1,-41.467432,146.403285
Lower Boro,"Lower Boro, NSW, Australia",NSW,Australia,1,1,-35.183001,149.791444
Lower Bucca,"Lower Bucca, NSW, Australia",NSW,Australia,2,1,-30.192279,153.044639
Lower Buckland,"Lower Buckland, VIC, Australia",VIC,Australia,3,1,-36.822,146.852
Lower Homebush,"Lower Homebush, VIC, Australia",VIC,Australia,3,1,-37.028864,143.538167
Lower Largo,"Lower Largo, Scotland",,Scotland,1,1,56.212763,-2.936434
Lower Light,"Lower Light, SA, Australia",SA,Australia,6,1,-34.531875,138.436581
Lower Longley,"Lower Longley, TAS, Australia",TAS,Australia,5,1,-42.977674,147.160329
Lower Moira,"Lower Moira, VIC, Australia",VIC,Australia,1,1,-36.076784,144.991432
Lower Norton,"Lower Norton, VIC, Australia",VIC,Australia,1,1,-36.785779,142.083514
Lower Portland,"Lower Portland, NSW, Australia",NSW,Australia,2,1,-33.451409,150.865871
Lower Southgate,"Lower Southgate, NSW, Australia",NSW,Australia,2,1,-29.556531,153.076817
Lower Sydenham,"Lower Sydenham, England",,England,1,1,51.42535300000001,-0.04744
Lower Turners Marsh,"Lower Turners Marsh, TAS, Australia",TAS,Australia,2,1,-41.208038,147.118602
Lowesdale,"Lowesdale, NSW, Australia",NSW,Australia,4,1,-35.842556,146.365642
Lowestoft,"Lowestoft, England",,England,29,1,52.474739,1.753642
Lowick,"Lowick, England",,England,2,1,54.269569,-3.087123
Lowood,"Lowood, QLD, Australia",QLD,Australia,31,1,-27.462901,152.580533
Lowther,"Lowther, NSW, Australia",NSW,Australia,2,1,-33.624853,150.100331
Lowthorpe,"Lowthorpe, England",,England,1,1,54.030886,-0.3544890000000001
Lowton,"Lowton, England",,England,1,1,53.47804,-2.540177
Loxley,"Loxley, NSW, Australia",NSW,Australia,1,1,-33.233,146.767
Loxton,"Loxton, England",,England,1,1,51.29552,-2.900153
Loxton,"Loxton, SA, Australia",SA,Australia,5,22,-34.451214,140.569778
Loy Yang,"Loy Yang, VIC, Australia",VIC,Australia,2,22,-38.255862,146.624565
Lubeck,"Lubeck, VIC, Australia",VIC,Australia,45,22,-36.746935,142.548741
Lublin,"Lublin, Poland",,Poland,2,22,51.24645399999999,22.568446
Lucerne Dale,"Lucerne Dale, VIC, Australia",VIC,Australia,1,22,-37.417,144.817
Lucinda Point,"Lucinda Point, QLD, Australia",QLD,Australia,2,22,-18.526,146.337
Lucindale,"Lucindale, SA, Australia",SA,Australia,34,22,-36.972504,140.366953
Lucknow,"Lucknow, India",,India,17,22,26.84943,80.919724
Lucknow,"Lucknow, NSW, Australia",NSW,Australia,46,22,-33.345662,149.161068
Lucknow,"Lucknow, VIC, Australia",VIC,Australia,22,22,-37.793444,147.670367
Lucksta,"Lucksta, Sweden",,Sweden,1,22,62.29997,17.049492
Luddenham,"Luddenham, NSW, Australia",NSW,Australia,15,22,-33.883725,150.693079
Ludlow,"Ludlow, England",,England,19,22,52.368157,-2.717458
Ludlow,"Ludlow, WA, Australia",WA,Australia,4,22,-33.605414,115.475394
Lue,"Lue, NSW, Australia",NSW,Australia,9,1,-32.65414,149.842171
Lullington,"Lullington, England",,England,2,1,51.26617799999999,-2.308286
Lumphanan,"Lumphanan, Scotland",,Scotland,1,1,57.128524,-2.688483
Lund,"Lund, Sweden",,Sweden,3,1,55.702854,13.192912
Lunde,"Lunde, Norway",,Norway,1,1,58.807496,6.763471000000001
Luppitt,"Luppitt, England",,England,1,1,50.853526,-3.181932000000001
Lurg,"Lurg, VIC, Australia",VIC,Australia,2,1,-36.58525,146.131035
Lurgan,"Lurgan, Ireland",,Ireland,14,1,53.257074,-8.328136000000001
Luss,"Luss, Scotland",,Scotland,1,1,56.10097500000001,-4.638719
Luton,"Luton, England",,England,39,1,51.879652,-0.417558
Luton,"Luton, QLD, Australia",QLD,Australia,1,1,-29.917,150.45
Lutterworth,"Lutterworth, England",,England,1,1,52.458564,-1.210815
Lutwyche,"Lutwyche, QLD, Australia",QLD,Australia,7,1,-27.422714,153.033723
Lyal,"Lyal, VIC, Australia",VIC,Australia,2,1,-36.929279,144.459509
Lybster,"Lybster, Scotland",,Scotland,3,1,58.30827200000001,-3.285785000000001
Lydd,"Lydd, England",,England,2,1,50.952345,0.907289
Lydney,"Lydney, England",,England,3,1,51.733539,-2.518112
Lyme Regis,"Lyme Regis, England",,England,1,1,50.726181,-2.938985000000001
Lyminge,"Lyminge, England",,England,1,1,51.126922,1.087633
Lymington,"Lymington, England",,England,12,1,50.75775100000001,-1.548951
Lymington,"Lymington, TAS, Australia",TAS,Australia,7,1,-43.198907,147.071718
Lynchford,"Lynchford, TAS, Australia",TAS,Australia,1,1,-42.116193,145.52951
Lyndhurst,"Lyndhurst, England",,England,1,1,50.872606,-1.576687
Lyndhurst,"Lyndhurst, NSW, Australia",NSW,Australia,26,1,-30.367137,151.988725
Lyndhurst,"Lyndhurst, VIC, Australia",VIC,Australia,14,1,-38.053275,145.244343
Lyndoch Valley,"Lyndoch Valley, SA, Australia",SA,Australia,3,1,-34.625,138.888
Lyndoch,"Lyndoch, SA, Australia",SA,Australia,44,1,-34.600065,138.889296
Lyndon,"Lyndon, England",,England,1,1,52.629457,-0.65778
Lyneham,"Lyneham, England",,England,1,1,51.511144,-1.971141
Lynn,"Lynn, England",,England,2,1,52.731409,-2.324386
Lynton,"Lynton, England",,England,1,1,51.229833,-3.837267
Lyon,"Lyon, France",,France,2,1,45.767299,4.834329
Lyons,"Lyons, VIC, Australia",VIC,Australia,3,1,-38.005981,141.503684
Lyonville,"Lyonville, VIC, Australia",VIC,Australia,23,1,-37.392417,144.250813
Lyra,"Lyra, QLD, Australia",QLD,Australia,1,1,-28.830661,151.854844
Lyrup,"Lyrup, SA, Australia",SA,Australia,10,1,-34.257442,140.647464
Lysekil,"Lysekil, Sweden",,Sweden,1,1,58.27403399999999,11.436333
Lysterfield,"Lysterfield, VIC, Australia",VIC,Australia,2,1,-37.922602,145.282079
Lytham,"Lytham, England",,England,4,1,53.817539,-2.846478
Lyttelton,"Lyttelton, New Zealand",,New Zealand,6,1,-43.601422,172.721052
Lytton,"Lytton, QLD, Australia",QLD,Australia,5,1,-27.4243,153.15545
Ma Ma Creek,"Ma Ma Creek, QLD, Australia",QLD,Australia,4,1,-27.632109,152.187493
Maadi,"Maadi, Egypt",,Egypt,0,33,29.960289,31.257729
Ma'adi,"Ma'adi, Egypt",,Egypt,0,3,29.960289,31.257729
Macalister,"Macalister, QLD, Australia",QLD,Australia,3,3,-27.04409,151.076888
Macarthur,"Macarthur, VIC, Australia",VIC,Australia,70,4,-38.034053,142.001047
Macclesfield,"Macclesfield, England",,England,35,4,53.260843,-2.12819
Macclesfield,"Macclesfield, SA, Australia",SA,Australia,38,4,-35.171773,138.83596
Macclesfield,"Macclesfield, VIC, Australia",VIC,Australia,2,4,-37.889606,145.475574
Macdonaldtown,"Macdonaldtown, NSW,  Australia",NSW, Australia,7,4,-33.898,151.193
Macdonaldtown,"Macdonaldtown, NSW, Australia",NSW,Australia,14,4,-33.898,151.193
Macedon,"Macedon, VIC, Australia",VIC,Australia,70,4,-37.431888,144.559225
Mackay,"Mackay, QLD, Australia",QLD,Australia,694,549,-21.14342,149.186845
Mackinlay,"Mackinlay, QLD, Australia",QLD,Australia,3,549,-26.183,147.917
Macknade,"Macknade, QLD, Australia",QLD,Australia,2,549,-18.585858,146.259718
Macksville,"Macksville, NSW, Australia",NSW,Australia,43,46,-30.706483,152.920974
Mackunda,"Mackunda, QLD, Australia",QLD,Australia,1,46,-22.433,141.267
Maclean River,"Maclean River, NSW, Australia",NSW,Australia,8,46,-32.165,152.235
Maclean,"Maclean, NSW, Australia",NSW,Australia,197,5,-29.457963,153.196869
Macleay River,"Macleay River, NSW, Australia",NSW,Australia,50,5,-30.749,152.251
Macleay,"Macleay, NSW, Australia",NSW,Australia,3,5,-34.648,145.401
Macleod,"Macleod, VIC, Australia",VIC,Australia,0,10,-37.726038,145.068457
Macorna,"Macorna, VIC, Australia",VIC,Australia,31,10,-35.918792,144.028959
Macquarie Plains,"Macquarie Plains, TAS, Australia",TAS,Australia,57,2,-42.707784,146.912748
Macquarie River,"Macquarie River, NSW, Australia",NSW,Australia,1,2,-32.999,149.251
Macroom,"Macroom, Ireland",,Ireland,2,2,51.905312,-8.957858
Macrossan,"Macrossan, QLD, Australia",QLD,Australia,2,2,-19.997674,146.443408
Maddington,"Maddington, WA, Australia",WA,Australia,1,2,-32.050158,115.976376
Madeley,"Madeley, England",,England,3,2,52.63557900000001,-2.459684
Maesteg,"Maesteg, Wales",,Wales,3,2,51.608615,-3.660414
Maffra,"Maffra, VIC, Australia",VIC,Australia,165,57,-37.966701,146.975445
Magdeburg,"Magdeburg, Germany",,Germany,1,57,52.130956,11.636701
Maghera,"Maghera, Ireland",,Ireland,2,57,52.72757200000001,-7.914232
Magill,"Magill, SA, Australia",SA,Australia,92,4,-34.909296,138.675784
Magnet,"Magnet, TAS, Australia",TAS,Australia,1,3,-41.437,145.468
Magpie,"Magpie, VIC, Australia",VIC,Australia,2,3,-37.617962,143.847038
Maheno,"Maheno, New Zealand",,New Zealand,1,3,-45.166535,170.83715
Mahogany Creek,"Mahogany Creek, WA, Australia",WA,Australia,1,3,-31.906036,116.137848
Mahonga,"Mahonga, NSW, Australia",NSW,Australia,1,3,-30.833,151.333
Maida Hill,"Maida Hill, QLD, Australia",QLD,Australia,2,3,-26.9,151.5
Maiden Bradley,"Maiden Bradley, England",,England,1,3,51.146631,-2.282784
Maidenhead,"Maidenhead, England",,England,34,3,51.522751,-0.720209
Maidenhead,"Maidenhead, QLD, Australia",QLD,Australia,2,3,-29.140441,151.38356
Maidstone,"Maidstone, England",,England,101,3,51.270337,0.523841
Maidstone-,"Maidstone-, England",,England,1,3,51.270337,0.523841
Maidstone,"Maidstone, VIC, Australia",VIC,Australia,9,3,-37.782096,144.874299
Mailer Flat,"Mailer Flat, VIC, Australia",VIC,Australia,3,3,-38.2908,142.473565
Mailors Flat,"Mailors Flat, VIC, Australia ",VIC,Australia ,9,3,-38.292,142.474
Main Lead,"Main Lead, VIC, Australia",VIC,Australia,2,3,-37.387024,143.37537
Maindample,"Maindample, VIC, Australia",VIC,Australia,7,3,-37.02887,145.938802
Maine,"Maine, USA",,USA,2,3,45.253783,-69.445469
Maitland,"Maitland, New Zealand",,New Zealand,1,3,-45.994675,169.030636
Maitland,"Maitland, NSW, Australia",NSW,Australia,1193,2528,-32.734714,151.558573
Maitland,"Maitland, QLD, Australia",QLD,Australia,1,2528,-17.483,145.583
Maitland,"Maitland, SA, Australia",SA,Australia,68,2,-34.373993,137.673088
Maitland,"Maitland, WA, Australia",WA,Australia,1,2,-20.838519,116.666714
Major Plains,"Major Plains, VIC, Australia",VIC,Australia,1,2,-36.349441,145.77095
Majorca,"Majorca, VIC, Australia",VIC,Australia,75,10,-37.116323,143.795769
